STRUKTUR,WELL_NAME,DEPTH,CALI,SP,GR,RT,NPHI,RHOB,MARKER
ABAB,ABB-135,1685.2392,8.409,-3.1676,138.808,2.816,0.258,2.577,A
ABAB,ABB-135,1685.3916,8.401,-2.9874,142.029,2.816,0.258,2.588,A
ABAB,ABB-135,1685.544,8.394,-2.8071,142.351,2.836,0.259,2.592,A
ABAB,ABB-135,1685.6964,8.386,-2.6279,142.351,2.8493,0.259,2.583,A
ABAB,ABB-135,1685.8488,8.385,-2.4477,142.351,2.8627,0.259,2.581,A
ABAB,ABB-135,1686.0012,8.384,-2.2675,139.13,2.876,0.258,2.577,A
ABAB,ABB-135,1686.1536,8.383,-2.0872,135.91,2.887,0.259,2.563,A
ABAB,ABB-135,1686.306,8.382,-1.908,135.266,2.897,0.262,2.56,A
ABAB,ABB-135,1686.4584,8.381,-1.7278,139.452,2.9037,0.263,2.562,A
ABAB,ABB-135,1686.6108,8.386,-1.5475,142.029,2.9103,0.262,2.569,A
ABAB,ABB-135,1686.7632,8.392,-1.5453,142.673,2.917,0.258,2.569,A
ABAB,ABB-135,1686.9156,8.397,-1.5431,141.707,2.938,0.258,2.568,A
ABAB,ABB-135,1687.068,8.402,-1.5408,139.452,2.938,0.258,2.577,A
ABAB,ABB-135,1687.2204,8.408,-1.5386,138.003,2.938,0.26,2.591,A
ABAB,ABB-135,1687.3728,8.413,-1.5364,136.554,2.938,0.265,2.617,A
ABAB,ABB-135,1687.5252,8.411,-1.5342,135.588,2.938,0.273,2.611,A
ABAB,ABB-135,1687.6776,8.41,-1.5319,135.266,2.98,0.274,2.606,A
ABAB,ABB-135,1687.83,8.408,-1.5297,133.655,3.034,0.272,2.605,A
ABAB,ABB-135,1687.9824,8.406,-1.5275,132.045,3.088,0.262,2.613,A
ABAB,ABB-135,1688.1348,8.392,-1.5252,132.045,3.338,0.252,2.609,A
ABAB,ABB-135,1688.2872,8.378,-1.523,135.91,3.374,0.252,2.59,A
ABAB,ABB-135,1688.4396,8.364,-1.5208,138.808,3.41,0.26,2.57,A
ABAB,ABB-135,1688.592,8.35,-1.5186,141.063,3.459,0.268,2.558,A
ABAB,ABB-135,1688.7444,8.344,-1.5163,142.673,3.471,0.275,2.555,A
ABAB,ABB-135,1688.8968,8.339,-1.5141,143.961,3.483,0.275,2.545,A
ABAB,ABB-135,1689.0492,8.333,-1.5119,150.403,3.41,0.276,2.531,A
ABAB,ABB-135,1689.2016,8.327,-1.5096,155.878,3.338,0.278,2.519,A
ABAB,ABB-135,1689.354,8.321,-1.5074,157.81,3.268,0.287,2.533,A
ABAB,ABB-135,1689.5064,8.33,-1.5052,157.488,3.11,0.292,2.551,A
ABAB,ABB-135,1689.6588,8.34,-1.5029,157.166,3.056,0.296,2.545,A
ABAB,ABB-135,1689.8112,8.349,-1.5007,157.488,3.001,0.296,2.541,A
ABAB,ABB-135,1689.9636,8.361,-1.4985,158.132,2.959,0.299,2.537,A
ABAB,ABB-135,1690.116,8.374,-1.4963,156.844,2.897,0.303,2.548,A
ABAB,ABB-135,1690.2684,8.386,-1.494,157.488,2.836,0.31,2.557,A
ABAB,ABB-135,1690.4208,8.398,-1.4918,161.031,2.796,0.318,2.57,A
ABAB,ABB-135,1690.5732,8.41,-1.2756,163.285,2.77,0.323,2.572,A
ABAB,ABB-135,1690.7256,8.423,-1.0583,165.54,2.744,0.32,2.571,A
ABAB,ABB-135,1690.878,8.412,-0.8421,167.15,2.718,0.317,2.56,A
ABAB,ABB-135,1691.0304,8.401,-0.6259,166.023,2.679,0.315,2.56,A
ABAB,ABB-135,1691.1828,8.391,-0.4096,164.895,2.642,0.311,2.568,A
ABAB,ABB-135,1691.3352,8.385,-0.1924,161.997,2.605,0.31,2.569,A
ABAB,ABB-135,1691.4876,8.38,0.0238,161.353,2.586,0.31,2.566,A
ABAB,ABB-135,1691.64,8.375,-0.224,160.708,2.55,0.317,2.541,A
ABAB,ABB-135,1691.7924,8.369,-0.4717,160.064,2.55,0.32,2.523,A
ABAB,ABB-135,1691.9448,8.373,-0.7945,162.641,2.55,0.322,2.532,A
ABAB,ABB-135,1692.0972,8.377,-1.1173,166.506,2.532,0.323,2.549,A
ABAB,ABB-135,1692.2496,8.382,-1.44,166.506,2.514,0.324,2.555,A
ABAB,ABB-135,1692.402,8.385,-1.7628,164.734,2.496,0.323,2.546,A
ABAB,ABB-135,1692.5544,8.368,-2.0856,162.963,2.505,0.326,2.536,A
ABAB,ABB-135,1692.7068,8.351,-2.4083,158.454,2.514,0.331,2.539,A
ABAB,ABB-135,1692.8592,8.333,-2.7311,158.132,2.661,0.335,2.546,A
ABAB,ABB-135,1693.0116,8.344,-3.0539,156.522,2.718,0.334,2.573,A
ABAB,ABB-135,1693.164,8.355,-2.8737,155.556,2.776,0.326,2.597,A
ABAB,ABB-135,1693.3164,8.366,-2.6934,154.911,2.98,0.313,2.615,A
ABAB,ABB-135,1693.4688,8.377,-2.5142,155.234,3.088,0.307,2.609,A
ABAB,ABB-135,1693.6212,8.39,-2.334,156.2,3.338,0.3,2.597,A
ABAB,ABB-135,1693.7736,8.402,-2.1537,155.878,3.459,0.298,2.576,A
ABAB,ABB-135,1693.926,8.415,-1.9735,153.623,4.014,0.293,2.573,A
ABAB,ABB-135,1694.0784,8.427,-1.7943,145.572,4.188,0.288,2.575,A
ABAB,ABB-135,1694.2308,8.44,-1.6141,133.333,4.528,0.275,2.585,A
ABAB,ABB-135,1694.3832,8.435,-1.4338,115.62,4.759,0.261,2.634,A
ABAB,ABB-135,1694.5356,8.43,-1.1316,104.67,4.826,0.229,2.665,A
ABAB,ABB-135,1694.688,8.425,-0.8294,121.417,4.759,0.197,2.654,A
ABAB,ABB-135,1694.8404,8.432,-0.5271,131.079,4.659,0.197,2.633,A
ABAB,ABB-135,1694.9928,8.438,-0.2249,146.216,4.56,0.235,2.633,A
ABAB,ABB-135,1695.1452,8.441,0.0773,155.878,4.309,0.274,2.646,A
ABAB,ABB-135,1695.2976,8.444,0.0796,155.878,4.234,0.294,2.638,A
ABAB,ABB-135,1695.45,8.446,0.0818,153.945,4.159,0.274,2.599,A
ABAB,ABB-135,1695.6024,8.467,0.084,155.556,4.1,0.254,2.548,A
ABAB,ABB-135,1695.7548,8.488,0.0862,167.794,4.1,0.264,2.402,A
ABAB,ABB-135,1695.9072,8.509,0.0885,171.176,4.189,0.271,2.35,A
ABAB,ABB-135,1696.0596,8.53,0.0907,174.557,4.278,0.343,2.259,A
ABAB,ABB-135,1696.212,8.595,0.0929,171.014,4.56,0.371,2.277,A
ABAB,ABB-135,1696.3644,8.659,0.1952,166.506,4.826,0.379,2.35,A
ABAB,ABB-135,1696.5168,8.736,0.2974,158.776,5.072,0.338,2.401,A
ABAB,ABB-135,1696.6692,8.812,0.3996,155.878,5.181,0.277,2.469,A
ABAB,ABB-135,1696.8216,8.889,0.5019,154.267,5.255,0.27,2.471,A
ABAB,ABB-135,1696.974,8.882,0.6041,150.725,5.255,0.27,2.47,A
ABAB,ABB-135,1697.1264,8.875,-0.3077,149.275,5.255,0.276,2.476,A
ABAB,ABB-135,1697.2788,8.833,-0.2295,147.826,5.181,0.272,2.513,A
ABAB,ABB-135,1697.4312,8.791,-0.1512,139.13,5.181,0.266,2.545,A
ABAB,ABB-135,1697.5836,8.749,-0.149,136.554,5.1933,0.251,2.568,A
ABAB,ABB-135,1697.736,8.739,-0.1468,134.944,5.2057,0.212,2.577,A
ABAB,ABB-135,1697.8884,8.73,-0.4475,133.977,5.218,0.178,2.577,A
ABAB,ABB-135,1698.0408,8.72,-0.7473,133.011,5.2553,0.166,2.58,A
ABAB,ABB-135,1698.1932,8.71,-0.8189,132.045,5.2927,0.168,2.587,A
ABAB,ABB-135,1698.3456,8.667,-0.8892,129.791,5.33,0.17,2.595,A
ABAB,ABB-135,1698.498,8.625,-0.5825,127.858,5.562,0.175,2.605,A
ABAB,ABB-135,1698.6504,8.571,-0.4268,127.536,5.642,0.179,2.605,A
ABAB,ABB-135,1698.8028,8.517,-0.2711,129.791,5.722,0.18,2.602,A
ABAB,ABB-135,1698.9552,8.463,-0.2664,131.079,5.763,0.18,2.591,A
ABAB,ABB-135,1699.1076,8.409,-0.2617,130.113,5.804,0.183,2.585,A
ABAB,ABB-135,1699.26,8.392,-0.71,126.248,5.866,0.183,2.589,A
ABAB,ABB-135,1699.4124,8.375,-1.1583,121.417,5.928,0.181,2.598,A
ABAB,ABB-135,1699.5648,8.357,-1.6076,117.874,6.23,0.175,2.593,A
ABAB,ABB-135,1699.7172,8.351,-2.0558,116.586,6.388,0.165,2.559,A
ABAB,ABB-135,1699.8696,8.345,-2.5051,116.586,6.547,0.159,2.536,A
ABAB,ABB-135,1700.022,8.339,-3.2554,118.519,7.028,0.158,2.501,A
ABAB,ABB-135,1700.1744,8.351,-4.0067,119.163,7.45,0.159,2.492,A
ABAB,ABB-135,1700.3268,8.362,-5.06,119.807,7.872,0.165,2.494,A
ABAB,ABB-135,1700.4792,8.374,-5.6593,119.485,8.944,0.171,2.484,A
ABAB,ABB-135,1700.6316,8.365,-6.0326,112.399,9.201,0.18,2.47,A
ABAB,ABB-135,1700.784,8.356,-6.4059,107.246,9.61,0.181,2.461,A
ABAB,ABB-135,1700.9364,8.347,-7.0812,104.348,10.018,0.177,2.451,A
ABAB,ABB-135,1701.0888,8.339,-7.7565,102.738,10.62,0.178,2.451,A
ABAB,ABB-135,1701.2412,8.305,-8.3568,102.415,11.222,0.183,2.456,A
ABAB,ABB-135,1701.3936,8.272,-8.73,102.738,11.4967,0.185,2.459,A
ABAB,ABB-135,1701.546,8.239,-9.1023,104.348,11.7713,0.186,2.455,A
ABAB,ABB-135,1701.6984,8.233,-10.1556,105.636,12.046,0.186,2.438,A
ABAB,ABB-135,1701.8508,8.226,-10.6049,108.857,13.116,0.185,2.425,A
ABAB,ABB-135,1702.0032,8.22,-11.5822,109.823,13.598,0.178,2.397,A
ABAB,ABB-135,1702.1556,8.221,-12.5605,104.026,14.08,0.175,2.372,B
ABAB,ABB-135,1702.308,8.222,-14.5198,98.873,14.982,0.174,2.346,B
ABAB,ABB-135,1702.4604,8.223,-15.0441,79.871,15.884,0.179,2.314,B
ABAB,ABB-135,1702.6128,8.224,-15.5684,69.565,17.541,0.188,2.284,B
ABAB,ABB-135,1702.7652,8.224,-17.3777,59.259,18.95,0.195,2.252,B
ABAB,ABB-135,1702.9176,8.224,-18.2039,54.428,20.358,0.197,2.254,B
ABAB,ABB-135,1703.07,8.224,-19.0302,55.072,22.166,0.197,2.263,B
ABAB,ABB-135,1703.2224,8.239,-19.4795,60.225,23.459,0.196,2.275,B
ABAB,ABB-135,1703.3748,8.253,-21.1368,61.836,24.828,0.2,2.287,B
ABAB,ABB-135,1703.5272,8.268,-23.0971,60.548,25.368,0.211,2.273,B
ABAB,ABB-135,1703.6796,8.283,-23.6964,53.462,25.907,0.215,2.248,B
ABAB,ABB-135,1703.832,8.29,-24.4477,49.919,25.28,0.211,2.217,B
ABAB,ABB-135,1703.9844,8.298,-24.745,44.444,24.653,0.192,2.213,B
ABAB,ABB-135,1704.1368,8.305,-26.5923,45.411,23.294,0.187,2.229,B
ABAB,ABB-135,1704.2892,8.273,-27.2376,46.699,22.323,0.194,2.232,B
ABAB,ABB-135,1704.4416,8.242,-27.8829,43.156,19.51,0.202,2.223,B
ABAB,ABB-135,1704.594,8.21,-28.5281,38.003,16.574,0.211,2.204,B
ABAB,ABB-135,1704.7464,8.178,-29.1734,33.816,14.485,0.213,2.196,B
ABAB,ABB-135,1704.8988,8.174,-30.0887,33.172,12.132,0.209,2.199,B
ABAB,ABB-135,1705.0512,8.169,-31.004,33.494,7.985,0.211,2.205,B
ABAB,ABB-135,1705.2036,8.165,-31.9193,32.85,7.078,0.214,2.21,B
ABAB,ABB-135,1705.356,8.16,-32.8346,31.884,5.293,0.216,2.217,B
ABAB,ABB-135,1705.5084,8.177,-33.7499,29.952,3.713,0.21,2.217,B
ABAB,ABB-135,1705.6608,8.193,-34.0652,29.63,3.088,0.205,2.214,B
ABAB,ABB-135,1705.8132,8.209,-34.3805,29.63,2.816,0.201,2.21,B
ABAB,ABB-135,1705.9656,8.226,-34.6958,30.274,2.514,0.2,2.206,B
ABAB,ABB-135,1706.118,8.242,-35.011,28.986,2.342,0.2,2.202,B
ABAB,ABB-135,1706.2704,8.242,-35.3263,27.697,2.136,0.2,2.2,B
ABAB,ABB-135,1706.4228,8.242,-35.1836,26.731,2.12,0.196,2.2,B
ABAB,ABB-135,1706.5752,8.242,-35.0419,26.087,2.166,0.191,2.206,B
ABAB,ABB-135,1706.7276,8.242,-34.9002,26.409,2.26,0.187,2.208,B
ABAB,ABB-135,1706.88,8.239,-34.7575,27.273,1.989,0.185,2.2,B
ABAB,ABB-135,1707.0324,8.236,-34.6148,27.273,2.048,0.189,2.197,B
ABAB,ABB-135,1707.1848,8.233,-34.4731,27.597,2.063,0.193,2.198,B
ABAB,ABB-135,1707.3372,8.23,-34.3314,27.597,2.033,0.193,2.205,B
ABAB,ABB-135,1707.4896,8.227,-34.1887,27.273,1.989,0.191,2.206,B
ABAB,ABB-135,1707.642,8.224,-34.367,26.623,1.837,0.192,2.203,B
ABAB,ABB-135,1707.7944,8.221,-34.5462,26.299,1.684,0.197,2.202,B
ABAB,ABB-135,1707.9468,8.219,-34.7245,26.623,1.589,0.207,2.209,B
ABAB,ABB-135,1708.0992,8.215,-34.9028,26.948,1.395,0.21,2.226,B
ABAB,ABB-135,1708.2516,8.212,-35.0821,27.273,1.961,0.211,2.229,B
ABAB,ABB-135,1708.404,8.214,-35.2604,26.948,1.288,0.213,2.228,B
ABAB,ABB-135,1708.5564,8.216,-35.1927,26.299,1.233,0.213,2.222,B
ABAB,ABB-135,1708.7088,8.218,-35.126,26.299,1.198,0.21,2.215,B
ABAB,ABB-135,1708.8612,8.22,-35.0583,28.247,1.164,0.204,2.207,B
ABAB,ABB-135,1709.0136,8.222,-34.9916,28.896,1.122,0.203,2.201,B
ABAB,ABB-135,1709.166,8.224,-34.9239,27.597,1.118,0.203,2.202,B
ABAB,ABB-135,1709.3184,8.226,-34.8571,25.325,1.114,0.205,2.205,B
ABAB,ABB-135,1709.4708,8.222,-34.7894,23.377,1.114,0.205,2.208,B
ABAB,ABB-135,1709.6232,8.219,-34.7227,22.727,1.114,0.203,2.213,B
ABAB,ABB-135,1709.7756,8.215,-34.718,22.565,1.114,0.199,2.218,B
ABAB,ABB-135,1709.928,8.212,-34.7133,22.403,1.11,0.2,2.215,B
ABAB,ABB-135,1710.0804,8.208,-34.7086,22.727,1.106,0.205,2.211,B
ABAB,ABB-135,1710.2328,8.203,-34.7039,23.052,1.106,0.207,2.208,B
ABAB,ABB-135,1710.3852,8.198,-34.6992,23.377,1.106,0.207,2.202,B
ABAB,ABB-135,1710.5376,8.194,-34.6085,23.701,1.106,0.207,2.192,B
ABAB,ABB-135,1710.69,8.189,-34.5188,23.701,1.106,0.208,2.185,B
ABAB,ABB-135,1710.8424,8.184,-34.4281,23.701,1.1007,0.208,2.174,B
ABAB,ABB-135,1710.9948,8.182,-34.3373,23.052,1.0953,0.209,2.175,B
ABAB,ABB-135,1711.1472,8.18,-34.2466,22.727,1.09,0.208,2.184,B
ABAB,ABB-135,1711.2996,8.178,-34.1569,22.727,1.09,0.202,2.192,B
ABAB,ABB-135,1711.452,8.176,-34.0662,22.403,1.09,0.202,2.198,B
ABAB,ABB-135,1711.6044,8.18,-34.1995,22.403,1.082,0.206,2.197,B
ABAB,ABB-135,1711.7568,8.184,-34.3318,25.0,1.074,0.209,2.194,B
ABAB,ABB-135,1711.9092,8.188,-34.4641,25.649,1.069,0.215,2.193,B
ABAB,ABB-135,1712.0616,8.191,-34.5974,25.325,1.064,0.221,2.194,B
ABAB,ABB-135,1712.214,8.195,-34.7307,25.0,1.059,0.226,2.194,B
ABAB,ABB-135,1712.3664,8.205,-34.863,24.351,1.059,0.227,2.19,B
ABAB,ABB-135,1712.5188,8.215,-34.9953,23.701,1.059,0.225,2.183,B
ABAB,ABB-135,1712.6712,8.226,-35.1285,22.89,1.0617,0.228,2.182,B
ABAB,ABB-135,1712.8236,8.236,-34.8948,22.078,1.0643,0.231,2.185,B
ABAB,ABB-135,1712.976,8.229,-34.6621,23.052,1.067,0.232,2.194,B
ABAB,ABB-135,1713.1284,8.223,-34.4284,24.351,1.09,0.228,2.195,B
ABAB,ABB-135,1713.2808,8.216,-34.1957,25.974,1.139,0.217,2.191,B
ABAB,ABB-135,1713.4332,8.21,-33.962,25.974,1.172,0.215,2.187,B
ABAB,ABB-135,1713.5856,8.203,-33.7293,24.675,1.239,0.221,2.179,B
ABAB,ABB-135,1713.738,8.196,-33.4956,24.026,1.307,0.224,2.176,B
ABAB,ABB-135,1713.8904,8.189,-33.9609,23.377,1.405,0.225,2.173,B
ABAB,ABB-135,1714.0428,8.182,-33.7292,22.727,1.478,0.22,2.164,B
ABAB,ABB-135,1714.1952,8.175,-33.4974,22.727,1.528,0.207,2.157,B
ABAB,ABB-135,1714.3476,8.169,-32.4347,22.727,1.577,0.211,2.157,B
ABAB,ABB-135,1714.5,8.161,-32.279,21.753,1.648,0.218,2.171,B
ABAB,ABB-135,1714.6524,8.154,-32.1233,21.753,1.708,0.221,2.179,B
ABAB,ABB-135,1714.8048,8.146,-32.2696,22.403,1.708,0.218,2.183,B
ABAB,ABB-135,1714.9572,8.139,-32.4159,23.052,1.708,0.213,2.183,B
ABAB,ABB-135,1715.1096,8.144,-32.2602,23.377,1.696,0.214,2.177,B
ABAB,ABB-135,1715.262,8.149,-31.9535,24.675,1.636,0.217,2.17,B
ABAB,ABB-135,1715.4144,8.154,-31.6468,26.623,1.555,0.227,2.164,B
ABAB,ABB-135,1715.5668,8.159,-31.4911,28.247,1.51,0.23,2.163,B
ABAB,ABB-135,1715.7192,8.187,-31.3354,28.247,1.365,0.232,2.164,B
ABAB,ABB-135,1715.8716,8.214,-30.5746,27.922,1.326,0.235,2.168,B
ABAB,ABB-135,1716.024,8.233,-29.8139,31.494,1.316,0.238,2.172,B
ABAB,ABB-135,1716.1764,8.251,-28.7512,37.338,1.392,0.24,2.176,B
ABAB,ABB-135,1716.3288,8.27,-26.7825,43.182,1.467,0.239,2.175,B
ABAB,ABB-135,1716.4812,8.23,-22.2428,58.766,1.784,0.24,2.129,B
ABAB,ABB-135,1716.6336,8.19,-16.1931,76.948,1.932,0.272,2.055,B
ABAB,ABB-135,1716.786,8.166,-11.0504,103.571,2.266,0.358,2.029,B
ABAB,ABB-135,1716.9384,8.24,-5.6047,112.013,2.472,0.465,2.002,B
ABAB,ABB-135,1717.0908,8.299,-3.56,119.805,3.14,0.486,2.154,B
ABAB,ABB-135,1717.2432,8.357,-1.5143,121.104,3.501,0.433,2.351,B
ABAB,ABB-135,1717.3956,8.374,0.7575,122.403,4.382,0.348,2.548,B
ABAB,ABB-135,1717.548,8.392,1.3662,125.325,4.921,0.262,2.588,B
ABAB,ABB-135,1717.7004,8.409,1.3709,128.896,5.103,0.179,2.584,B
ABAB,ABB-135,1717.8528,8.391,1.0736,131.169,4.993,0.17,2.574,B
ABAB,ABB-135,1718.0052,8.373,-0.7357,128.896,4.288,0.161,2.553,B
ABAB,ABB-135,1718.1576,8.339,-3.602,122.078,3.903,0.153,2.533,B
ABAB,ABB-135,1718.31,8.306,-8.5843,112.662,3.526,0.162,2.482,B1
ABAB,ABB-135,1718.4624,8.272,-11.3006,99.026,2.736,0.188,2.415,B1
ABAB,ABB-135,1718.6148,8.244,-17.3409,66.558,2.333,0.205,2.35,B1
ABAB,ABB-135,1718.7672,8.217,-22.3242,50.0,1.797,0.21,2.285,B1
ABAB,ABB-135,1718.9196,8.189,-40.9744,39.286,1.589,0.21,2.254,B1
ABAB,ABB-135,1719.072,8.183,-41.4257,36.688,1.365,0.209,2.242,B1
ABAB,ABB-135,1719.2244,8.178,-41.725,35.065,1.288,0.211,2.226,B1
ABAB,ABB-135,1719.3768,8.172,-41.8723,40.26,1.242,0.209,2.232,B1
ABAB,ABB-135,1719.5292,8.175,-40.6516,48.701,1.233,0.205,2.266,B1
ABAB,ABB-135,1719.6816,8.178,-39.2799,54.221,1.233,0.188,2.28,B1
ABAB,ABB-135,1719.834,8.181,-38.6682,65.26,1.233,0.182,2.313,B1
ABAB,ABB-135,1719.9864,8.162,-38.2075,74.675,1.233,0.184,2.337,B1
ABAB,ABB-135,1720.1388,8.142,-38.8108,73.377,1.233,0.193,2.323,B1
ABAB,ABB-135,1720.2912,8.122,-39.8691,64.286,1.206,0.209,2.294,B1
ABAB,ABB-135,1720.4436,8.129,-41.2314,51.948,1.147,0.219,2.244,B1
ABAB,ABB-135,1720.596,8.135,-42.5936,36.039,1.107,0.222,2.218,B1
ABAB,ABB-135,1720.7484,8.142,-44.1079,29.221,1.067,0.22,2.208,B1
ABAB,ABB-135,1720.9008,8.149,-44.8632,28.896,1.029,0.21,2.198,B1
ABAB,ABB-135,1721.0532,8.175,-45.6175,29.545,0.992,0.208,2.192,B1
ABAB,ABB-135,1721.2056,8.201,-45.9168,30.195,0.95,0.209,2.198,B1
ABAB,ABB-135,1721.358,8.228,-46.2161,30.195,0.946,0.212,2.205,B1
ABAB,ABB-135,1721.5104,8.238,-46.3634,30.195,0.943,0.22,2.206,B1
ABAB,ABB-135,1721.6628,8.249,-46.0547,30.195,0.9523,0.222,2.207,B1
ABAB,ABB-135,1721.8152,8.259,-45.746,30.357,0.9617,0.22,2.198,B1
ABAB,ABB-135,1721.9676,8.258,-45.0573,30.519,0.971,0.219,2.192,B1
ABAB,ABB-135,1722.12,8.257,-44.3695,31.494,0.96,0.207,2.188,B1
ABAB,ABB-135,1722.2724,8.256,-44.0608,32.468,0.95,0.206,2.187,B1
ABAB,ABB-135,1722.4248,8.248,-43.7521,31.494,0.946,0.206,2.194,B1
ABAB,ABB-135,1722.5772,8.24,-43.5954,30.844,0.943,0.213,2.198,B1
ABAB,ABB-135,1722.7296,8.232,-43.8187,31.494,0.9523,0.217,2.205,B1
ABAB,ABB-135,1722.882,8.232,-44.042,32.468,0.9617,0.213,2.212,B1
ABAB,ABB-135,1723.0344,8.232,-44.1893,33.442,0.971,0.206,2.219,B1
ABAB,ABB-135,1723.1868,8.232,-44.1846,34.74,0.989,0.201,2.228,B1
ABAB,ABB-135,1723.3392,8.232,-43.7239,34.903,1.007,0.197,2.228,B1
ABAB,ABB-135,1723.4916,8.228,-42.8842,35.065,1.014,0.2,2.215,B1
ABAB,ABB-135,1723.644,8.224,-42.0435,35.065,1.021,0.204,2.208,B1
ABAB,ABB-135,1723.7964,8.221,-42.1907,34.416,1.029,0.207,2.205,B1
ABAB,ABB-135,1723.9488,8.217,-42.946,32.468,1.036,0.208,2.211,B1
ABAB,ABB-135,1724.1012,8.217,-43.5483,32.143,1.044,0.208,2.221,B1
ABAB,ABB-135,1724.2536,8.217,-43.3926,32.955,1.0517,0.206,2.23,B1
ABAB,ABB-135,1724.406,8.217,-42.6279,33.766,1.0593,0.199,2.233,B1
ABAB,ABB-135,1724.5584,8.217,-42.3192,32.792,1.067,0.184,2.233,B1
ABAB,ABB-135,1724.7108,8.215,-42.3145,31.494,1.106,0.183,2.228,B1
ABAB,ABB-135,1724.8632,8.214,-42.3858,30.519,1.11,0.188,2.226,B1
ABAB,ABB-135,1725.0156,8.212,-42.4571,30.682,1.114,0.197,2.224,B1
ABAB,ABB-135,1725.168,8.21,-42.5284,30.844,1.09,0.201,2.214,B1
ABAB,ABB-135,1725.3204,8.209,-42.5997,31.169,1.052,0.206,2.205,B1
ABAB,ABB-135,1725.4728,8.217,-41.9869,30.519,1.014,0.211,2.193,B1
ABAB,ABB-135,1725.6252,8.224,-41.6792,29.221,0.992,0.218,2.19,B1
ABAB,ABB-135,1725.7776,8.231,-41.5225,27.273,0.971,0.228,2.178,B1
ABAB,ABB-135,1725.93,8.239,-43.0368,28.571,0.957,0.232,2.18,B1
ABAB,ABB-135,1726.0824,8.243,-43.4871,30.519,0.957,0.231,2.182,B1
ABAB,ABB-135,1726.2348,8.246,-42.1154,32.792,0.985,0.224,2.197,B1
ABAB,ABB-135,1726.3872,8.25,-41.0477,33.442,1.014,0.218,2.202,B1
ABAB,ABB-135,1726.5396,8.254,-39.98,34.091,1.033,0.217,2.206,B1
ABAB,ABB-135,1726.692,8.258,-39.0633,33.766,1.051,0.215,2.208,B1
ABAB,ABB-135,1726.8444,8.258,-38.7556,32.955,1.09,0.214,2.209,B1
ABAB,ABB-135,1726.9968,8.258,-38.4468,32.143,1.106,0.213,2.213,B1
ABAB,ABB-135,1727.1492,8.258,-38.2141,31.818,1.0953,0.213,2.209,B1
ABAB,ABB-135,1727.3016,8.258,-37.9814,32.792,1.0847,0.217,2.208,B1
ABAB,ABB-135,1727.454,8.258,-37.9767,33.117,1.074,0.221,2.213,B1
ABAB,ABB-135,1727.6064,8.258,-38.048,32.468,1.063,0.225,2.214,B1
ABAB,ABB-135,1727.7588,8.259,-38.1193,31.818,1.051,0.229,2.216,B1
ABAB,ABB-135,1727.9112,8.259,-38.8736,31.494,1.04,0.225,2.215,B1
ABAB,ABB-135,1728.0636,8.259,-39.6289,34.416,1.029,0.213,2.213,B1
ABAB,ABB-135,1728.216,8.262,-40.0802,34.74,1.029,0.207,2.209,B1
ABAB,ABB-135,1728.3684,8.266,-40.0755,34.74,1.029,0.206,2.209,B1
ABAB,ABB-135,1728.5208,8.27,-41.1338,34.74,1.029,0.209,2.207,B1
ABAB,ABB-135,1728.6732,8.274,-42.04,34.416,1.029,0.213,2.206,B1
ABAB,ABB-135,1728.8256,8.278,-42.4153,34.091,1.032,0.213,2.212,B1
ABAB,ABB-135,1728.978,8.281,-42.7906,33.442,1.036,0.213,2.215,B1
ABAB,ABB-135,1729.1304,8.284,-42.0259,31.818,1.04,0.211,2.217,B1
ABAB,ABB-135,1729.2828,8.287,-41.2622,30.195,1.044,0.211,2.214,B1
ABAB,ABB-135,1729.4352,8.289,-41.7885,29.545,1.044,0.212,2.212,B1
ABAB,ABB-135,1729.5876,8.292,-42.3158,28.896,1.044,0.213,2.209,B1
ABAB,ABB-135,1729.74,8.294,-42.4631,29.87,1.044,0.215,2.207,B1
ABAB,ABB-135,1729.8924,8.294,-40.9394,29.87,1.029,0.218,2.204,B1
ABAB,ABB-135,1730.0448,8.293,-40.0997,28.247,1.014,0.218,2.201,B1
ABAB,ABB-135,1730.1972,8.293,-39.2589,26.948,0.999,0.213,2.2,B1
ABAB,ABB-135,1730.3496,8.293,-38.3432,26.623,0.9943,0.21,2.2,B1
ABAB,ABB-135,1730.502,8.292,-38.3385,26.948,0.9897,0.207,2.203,B1
ABAB,ABB-135,1730.6544,8.291,-38.3338,28.247,0.985,0.203,2.201,B1
ABAB,ABB-135,1730.8068,8.291,-38.3291,28.896,0.964,0.202,2.199,B1
ABAB,ABB-135,1730.9592,8.29,-38.3244,28.896,0.947,0.206,2.194,B1
ABAB,ABB-135,1731.1116,8.289,-38.3197,29.221,0.929,0.212,2.183,B1
ABAB,ABB-135,1731.264,8.281,-37.859,29.545,0.903,0.222,2.172,B1
ABAB,ABB-135,1731.4164,8.273,-37.3983,31.818,0.937,0.227,2.16,B1
ABAB,ABB-135,1731.5688,8.264,-36.4826,34.74,0.971,0.234,2.139,B1
ABAB,ABB-135,1731.7212,8.277,-35.2629,38.636,1.015,0.237,2.132,B1
ABAB,ABB-135,1731.8736,8.29,-33.8911,43.831,1.059,0.238,2.138,B1
ABAB,ABB-135,1732.026,8.303,-31.1524,79.221,1.278,0.23,2.194,B1
ABAB,ABB-135,1732.1784,8.319,-23.0967,94.481,1.467,0.235,2.315,B1
